article_no,gender,category,price,new_size,brand
624543033,girl,trosa,70,122,H&M
624543033,girl,trosa,70,128,H&M
624543035,girl,trosa,99,92,H&M
624543035,girl,trosa,99,98,H&M
624543035,girl,trosa,99,104,H&M
624543035,girl,trosa,99,110,H&M
624543035,girl,trosa,99,116,H&M
624543035,girl,trosa,99,122,H&M
624543035,girl,trosa,99,128,H&M
688916004,girl,trosa,60,92,H&M
688916004,girl,trosa,60,98,H&M
688916004,girl,trosa,60,104,H&M
688916004,girl,trosa,60,110,H&M
688916004,girl,trosa,60,116,H&M
688916004,girl,trosa,60,122,H&M
688916004,girl,trosa,60,128,H&M
688916005,girl,trosa,90,92,H&M
688916005,girl,trosa,90,98,H&M
688916005,girl,trosa,90,104,H&M
688916005,girl,trosa,90,110,H&M
688916005,girl,trosa,90,116,H&M
688916005,girl,trosa,90,122,H&M
688916005,girl,trosa,90,128,H&M
688916006,girl,trosa,60,92,H&M
688916006,girl,trosa,60,98,H&M
688916006,girl,trosa,60,104,H&M
688916006,girl,trosa,60,110,H&M
688916006,girl,trosa,60,116,H&M
688916006,girl,trosa,60,122,H&M
688916006,girl,trosa,60,128,H&M
688916007,girl,trosa,129,92,H&M
688916007,girl,trosa,129,98,H&M
688916007,girl,trosa,129,104,H&M
688916007,girl,trosa,129,110,H&M
688916007,girl,trosa,129,116,H&M
688916007,girl,trosa,129,122,H&M
688916007,girl,trosa,129,128,H&M
688916008,girl,trosa,90,92,H&M
688916008,girl,trosa,90,98,H&M
688916008,girl,trosa,90,104,H&M
688916008,girl,trosa,90,110,H&M
688916008,girl,trosa,90,116,H&M
688916008,girl,trosa,90,122,H&M
688916008,girl,trosa,90,128,H&M
688916011,girl,trosa,70,92,H&M
688916011,girl,trosa,70,98,H&M
688916011,girl,trosa,70,104,H&M
688916011,girl,trosa,70,110,H&M
688916011,girl,trosa,70,116,H&M
688916011,girl,trosa,70,122,H&M
688916011,girl,trosa,70,128,H&M
688916012,girl,trosa,90,92,H&M
688916012,girl,trosa,90,98,H&M
688916012,girl,trosa,90,104,H&M
688916012,girl,trosa,90,110,H&M
688916012,girl,trosa,90,116,H&M
688916012,girl,trosa,90,122,H&M
688916012,girl,trosa,90,128,H&M
688916013,girl,trosa,129,92,H&M
688916013,girl,trosa,129,98,H&M
688916013,girl,trosa,129,104,H&M
688916013,girl,trosa,129,110,H&M
688916013,girl,trosa,129,116,H&M
688916013,girl,trosa,129,122,H&M
688916013,girl,trosa,129,128,H&M
688916015,girl,trosa,70,92,H&M
688916015,girl,trosa,70,98,H&M
688916015,girl,trosa,70,104,H&M
688916015,girl,trosa,70,110,H&M
688916015,girl,trosa,70,116,H&M
688916015,girl,trosa,70,122,H&M
688916015,girl,trosa,70,128,H&M
688916016,girl,trosa,90,92,H&M
688916016,girl,trosa,90,98,H&M
688916016,girl,trosa,90,104,H&M
688916016,girl,trosa,90,110,H&M
688916016,girl,trosa,90,116,H&M
688916016,girl,trosa,90,122,H&M
688916016,girl,trosa,90,128,H&M
688916017,girl,trosa,129,92,H&M
688916017,girl,trosa,129,98,H&M
688916017,girl,trosa,129,104,H&M
688916017,girl,trosa,129,110,H&M
688916017,girl,trosa,129,116,H&M
688916017,girl,trosa,129,122,H&M
688916017,girl,trosa,129,128,H&M
688916018,girl,trosa,70,92,H&M
688916018,girl,trosa,70,98,H&M
688916018,girl,trosa,70,104,H&M
688916018,girl,trosa,70,110,H&M
688916018,girl,trosa,70,116,H&M
688916018,girl,trosa,70,122,H&M
688916018,girl,trosa,70,128,H&M
688916019,girl,trosa,129,92,H&M
688916019,girl,trosa,129,98,H&M
688916019,girl,trosa,129,104,H&M
688916019,girl,trosa,129,110,H&M
688916019,girl,trosa,129,116,H&M
688916019,girl,trosa,129,122,H&M
688916019,girl,trosa,129,128,H&M
688916020,girl,trosa,70,92,H&M
688916020,girl,trosa,70,98,H&M
688916020,girl,trosa,70,104,H&M
688916020,girl,trosa,70,110,H&M
688916020,girl,trosa,70,116,H&M
688916020,girl,trosa,70,122,H&M
688916020,girl,trosa,70,128,H&M
688916025,girl,trosa,129,92,H&M
688916025,girl,trosa,129,98,H&M
688916025,girl,trosa,129,104,H&M
688916025,girl,trosa,129,110,H&M
688916025,girl,trosa,129,116,H&M
688916025,girl,trosa,129,122,H&M
688916025,girl,trosa,129,128,H&M
519936006,girl,trosa,30,92,H&M
519936006,girl,trosa,30,98,H&M
519936006,girl,trosa,30,104,H&M
519936006,girl,trosa,30,110,H&M
519936006,girl,trosa,30,116,H&M
519936006,girl,trosa,30,122,H&M
519936006,girl,trosa,30,128,H&M
519936007,girl,trosa,50,92,H&M
519936007,girl,trosa,50,98,H&M
519936007,girl,trosa,50,104,H&M
519936007,girl,trosa,50,110,H&M
519936007,girl,trosa,50,116,H&M
519936007,girl,trosa,50,122,H&M
519936007,girl,trosa,50,128,H&M
519936010,girl,trosa,30,92,H&M
519936010,girl,trosa,30,98,H&M
519936010,girl,trosa,30,104,H&M
519936010,girl,trosa,30,110,H&M
519936010,girl,trosa,30,116,H&M
519936010,girl,trosa,30,122,H&M
519936010,girl,trosa,30,128,H&M
519936013,girl,trosa,80,92,H&M
519936013,girl,trosa,80,98,H&M
519936013,girl,trosa,80,104,H&M
519936013,girl,trosa,80,110,H&M
519936013,girl,trosa,80,116,H&M
519936013,girl,trosa,80,122,H&M
519936013,girl,trosa,80,128,H&M
519936014,girl,trosa,70,92,H&M
519936014,girl,trosa,70,98,H&M
519936014,girl,trosa,70,104,H&M
519936014,girl,trosa,70,110,H&M
519936014,girl,trosa,70,116,H&M
519936014,girl,trosa,70,122,H&M
519936014,girl,trosa,70,128,H&M
519936018,girl,trosa,80,92,H&M
519936018,girl,trosa,80,98,H&M
519936018,girl,trosa,80,104,H&M
519936018,girl,trosa,80,110,H&M
519936018,girl,trosa,80,116,H&M
519936018,girl,trosa,80,122,H&M
519936018,girl,trosa,80,128,H&M
519936025,girl,trosa,50,92,H&M
519936025,girl,trosa,50,98,H&M
519936025,girl,trosa,50,104,H&M
519936025,girl,trosa,50,110,H&M
519936025,girl,trosa,50,116,H&M
519936025,girl,trosa,50,122,H&M
519936025,girl,trosa,50,128,H&M
519936026,girl,trosa,80,92,H&M
519936026,girl,trosa,80,98,H&M
519936026,girl,trosa,80,104,H&M
519936026,girl,trosa,80,110,H&M
519936026,girl,trosa,80,116,H&M
519936026,girl,trosa,80,122,H&M
519936026,girl,trosa,80,128,H&M
519936027,girl,trosa,60,92,H&M
519936027,girl,trosa,60,98,H&M
519936027,girl,trosa,60,104,H&M
519936027,girl,trosa,60,110,H&M
519936027,girl,trosa,60,116,H&M
519936027,girl,trosa,60,122,H&M
519936027,girl,trosa,60,128,H&M
519936028,girl,trosa,30,92,H&M
519936028,girl,trosa,30,98,H&M
519936028,girl,trosa,30,104,H&M
519936028,girl,trosa,30,110,H&M
519936028,girl,trosa,30,116,H&M
519936028,girl,trosa,30,122,H&M
519936028,girl,trosa,30,128,H&M
519936029,girl,trosa,80,92,H&M
519936029,girl,trosa,80,98,H&M
519936029,girl,trosa,80,104,H&M
519936029,girl,trosa,80,110,H&M
519936029,girl,trosa,80,116,H&M
519936029,girl,trosa,80,122,H&M
519936029,girl,trosa,80,128,H&M
519936030,girl,trosa,40,92,H&M
519936030,girl,trosa,40,98,H&M
519936030,girl,trosa,40,104,H&M
519936030,girl,trosa,40,110,H&M
519936030,girl,trosa,40,116,H&M
519936030,girl,trosa,40,122,H&M
519936030,girl,trosa,40,128,H&M
519936033,girl,trosa,60,92,H&M
519936033,girl,trosa,60,98,H&M
519936033,girl,trosa,60,104,H&M
519936033,girl,trosa,60,110,H&M
519936033,girl,trosa,60,116,H&M
519936033,girl,trosa,60,122,H&M
519936033,girl,trosa,60,128,H&M
519936034,girl,trosa,50,92,H&M
519936034,girl,trosa,50,98,H&M
519936034,girl,trosa,50,104,H&M
519936034,girl,trosa,50,110,H&M
519936034,girl,trosa,50,116,H&M
519936034,girl,trosa,50,122,H&M
519936034,girl,trosa,50,128,H&M
519936035,girl,trosa,40,92,H&M
519936035,girl,trosa,40,98,H&M
519936035,girl,trosa,40,104,H&M
519936035,girl,trosa,40,110,H&M
519936035,girl,trosa,40,116,H&M
519936035,girl,trosa,40,122,H&M
519936035,girl,trosa,40,128,H&M
519936036,girl,trosa,80,92,H&M
519936036,girl,trosa,80,98,H&M
519936036,girl,trosa,80,104,H&M
519936036,girl,trosa,80,110,H&M
519936036,girl,trosa,80,116,H&M
519936036,girl,trosa,80,122,H&M
519936036,girl,trosa,80,128,H&M
519936038,girl,trosa,60,92,H&M
519936038,girl,trosa,60,98,H&M
519936038,girl,trosa,60,104,H&M
519936038,girl,trosa,60,110,H&M
519936038,girl,trosa,60,116,H&M
519936038,girl,trosa,60,122,H&M
519936038,girl,trosa,60,128,H&M
670674023,girl,trosa,80,92,H&M
670674023,girl,trosa,80,98,H&M
670674023,girl,trosa,80,104,H&M
670674023,girl,trosa,80,110,H&M
670674023,girl,trosa,80,116,H&M
670674023,girl,trosa,80,122,H&M
670674023,girl,trosa,80,128,H&M
670674024,girl,trosa,80,92,H&M
670674024,girl,trosa,80,98,H&M
670674024,girl,trosa,80,104,H&M
670674024,girl,trosa,80,110,H&M
670674024,girl,trosa,80,116,H&M
670674024,girl,trosa,80,122,H&M
670674024,girl,trosa,80,128,H&M
670674001,girl,trosa,40,92,H&M
670674001,girl,trosa,40,98,H&M
670674001,girl,trosa,40,104,H&M
670674001,girl,trosa,40,110,H&M
670674001,girl,trosa,40,116,H&M
670674001,girl,trosa,40,122,H&M
670674001,girl,trosa,40,128,H&M
670674002,girl,trosa,60,92,H&M
670674002,girl,trosa,60,98,H&M
670674002,girl,trosa,60,104,H&M
670674002,girl,trosa,60,110,H&M
670674002,girl,trosa,60,116,H&M
670674002,girl,trosa,60,122,H&M
670674002,girl,trosa,60,128,H&M
670674003,girl,trosa,40,92,H&M
670674003,girl,trosa,40,98,H&M
670674003,girl,trosa,40,104,H&M
670674003,girl,trosa,40,110,H&M
670674003,girl,trosa,40,116,H&M
670674003,girl,trosa,40,122,H&M
670674003,girl,trosa,40,128,H&M
670674004,girl,trosa,40,92,H&M
670674004,girl,trosa,40,98,H&M
670674004,girl,trosa,40,104,H&M
670674004,girl,trosa,40,110,H&M
670674004,girl,trosa,40,116,H&M
670674004,girl,trosa,40,122,H&M
670674004,girl,trosa,40,128,H&M
670674005,girl,trosa,40,92,H&M
670674005,girl,trosa,40,98,H&M
670674005,girl,trosa,40,104,H&M
670674005,girl,trosa,40,110,H&M
670674005,girl,trosa,40,116,H&M
670674005,girl,trosa,40,122,H&M
670674005,girl,trosa,40,128,H&M
670674006,girl,trosa,50,92,H&M
670674006,girl,trosa,50,98,H&M
670674006,girl,trosa,50,104,H&M
670674006,girl,trosa,50,110,H&M
670674006,girl,trosa,50,116,H&M
670674006,girl,trosa,50,122,H&M
670674006,girl,trosa,50,128,H&M
670674007,girl,trosa,60,92,H&M
670674007,girl,trosa,60,98,H&M
670674007,girl,trosa,60,104,H&M
670674007,girl,trosa,60,110,H&M
670674007,girl,trosa,60,116,H&M
670674007,girl,trosa,60,122,H&M
670674007,girl,trosa,60,128,H&M
670674009,girl,trosa,40,92,H&M
670674009,girl,trosa,40,98,H&M
670674009,girl,trosa,40,104,H&M
670674009,girl,trosa,40,110,H&M
670674009,girl,trosa,40,116,H&M
670674009,girl,trosa,40,122,H&M
670674009,girl,trosa,40,128,H&M
670674011,girl,trosa,80,92,H&M
670674011,girl,trosa,80,98,H&M
670674011,girl,trosa,80,104,H&M
670674011,girl,trosa,80,110,H&M
670674011,girl,trosa,80,116,H&M
670674011,girl,trosa,80,122,H&M
670674011,girl,trosa,80,128,H&M
670674013,girl,trosa,80,92,H&M
670674013,girl,trosa,80,98,H&M
670674013,girl,trosa,80,104,H&M
670674013,girl,trosa,80,110,H&M
670674013,girl,trosa,80,116,H&M
670674013,girl,trosa,80,122,H&M
670674013,girl,trosa,80,128,H&M
670674014,girl,trosa,40,92,H&M
670674014,girl,trosa,40,98,H&M
670674014,girl,trosa,40,104,H&M
670674014,girl,trosa,40,110,H&M
670674014,girl,trosa,40,116,H&M
670674014,girl,trosa,40,122,H&M
670674014,girl,trosa,40,128,H&M
670674016,girl,trosa,30,92,H&M
670674016,girl,trosa,30,98,H&M
670674016,girl,trosa,30,104,H&M
670674016,girl,trosa,30,110,H&M
670674016,girl,trosa,30,116,H&M
670674016,girl,trosa,30,122,H&M
670674016,girl,trosa,30,128,H&M
670674018,girl,trosa,40,92,H&M
670674018,girl,trosa,40,98,H&M
670674018,girl,trosa,40,104,H&M
670674018,girl,trosa,40,110,H&M
670674018,girl,trosa,40,116,H&M
670674018,girl,trosa,40,122,H&M
670674018,girl,trosa,40,128,H&M
651030006,girl,trosa,129,92,H&M
651030006,girl,trosa,129,98,H&M
651030006,girl,trosa,129,104,H&M
651030006,girl,trosa,129,110,H&M
651030006,girl,trosa,129,116,H&M
651030006,girl,trosa,129,122,H&M
651030006,girl,trosa,129,128,H&M
651030001,girl,trosa,60,92,H&M
651030001,girl,trosa,60,98,H&M
651030001,girl,trosa,60,104,H&M
651030001,girl,trosa,60,110,H&M
651030001,girl,trosa,60,116,H&M
651030001,girl,trosa,60,122,H&M
651030001,girl,trosa,60,128,H&M
651030002,girl,trosa,70,92,H&M
651030002,girl,trosa,70,98,H&M
651030002,girl,trosa,70,104,H&M
651030002,girl,trosa,70,110,H&M
651030002,girl,trosa,70,116,H&M
651030002,girl,trosa,70,122,H&M
651030002,girl,trosa,70,128,H&M
651030003,girl,trosa,60,92,H&M
651030003,girl,trosa,60,98,H&M
651030003,girl,trosa,60,104,H&M
651030003,girl,trosa,60,110,H&M
651030003,girl,trosa,60,116,H&M
651030003,girl,trosa,60,122,H&M
651030003,girl,trosa,60,128,H&M
651030004,girl,trosa,90,92,H&M
651030004,girl,trosa,90,98,H&M
651030004,girl,trosa,90,104,H&M
651030004,girl,trosa,90,110,H&M
651030004,girl,trosa,90,116,H&M
651030004,girl,trosa,90,122,H&M
651030004,girl,trosa,90,128,H&M
651030005,girl,trosa,129,92,H&M
651030005,girl,trosa,129,98,H&M
651030005,girl,trosa,129,104,H&M
651030005,girl,trosa,129,110,H&M
651030005,girl,trosa,129,116,H&M
651030005,girl,trosa,129,122,H&M
651030005,girl,trosa,129,128,H&M
756932001,girl,trosa,99,92,H&M
756932001,girl,trosa,99,98,H&M
756932001,girl,trosa,99,104,H&M
756932001,girl,trosa,99,110,H&M
756932001,girl,trosa,99,116,H&M
756932001,girl,trosa,99,122,H&M
756932001,girl,trosa,99,128,H&M
756932002,girl,trosa,99,92,H&M
756932002,girl,trosa,99,98,H&M
756932002,girl,trosa,99,104,H&M
756932002,girl,trosa,99,110,H&M
756932002,girl,trosa,99,116,H&M
756932002,girl,trosa,99,122,H&M
756932002,girl,trosa,99,128,H&M
756932003,girl,trosa,50,92,H&M
756932003,girl,trosa,50,98,H&M
756932003,girl,trosa,50,104,H&M
756932003,girl,trosa,50,110,H&M
756932003,girl,trosa,50,116,H&M
756932003,girl,trosa,50,122,H&M
756932003,girl,trosa,50,128,H&M
530235001,girl,trosa,149,92,H&M
530235001,girl,trosa,149,98,H&M
530235001,girl,trosa,149,104,H&M
530235001,girl,trosa,149,110,H&M
530235001,girl,trosa,149,116,H&M
530235001,girl,trosa,149,122,H&M
530235001,girl,trosa,149,128,H&M
530235006,girl,trosa,149,92,H&M
530235006,girl,trosa,149,98,H&M
530235006,girl,trosa,149,104,H&M
530235006,girl,trosa,149,110,H&M
530235006,girl,trosa,149,116,H&M
530235006,girl,trosa,149,122,H&M
530235006,girl,trosa,149,128,H&M
530235007,girl,trosa,99,92,H&M
530235007,girl,trosa,99,98,H&M
530235007,girl,trosa,99,104,H&M
530235007,girl,trosa,99,110,H&M
530235007,girl,trosa,99,116,H&M
530235007,girl,trosa,99,122,H&M
530235007,girl,trosa,99,128,H&M
530235009,girl,trosa,99,92,H&M
530235009,girl,trosa,99,98,H&M
530235009,girl,trosa,99,104,H&M
530235009,girl,trosa,99,110,H&M
530235009,girl,trosa,99,116,H&M
530235009,girl,trosa,99,122,H&M
530235009,girl,trosa,99,128,H&M
530235010,girl,trosa,149,92,H&M
530235010,girl,trosa,149,98,H&M
530235010,girl,trosa,149,104,H&M
530235010,girl,trosa,149,110,H&M
530235010,girl,trosa,149,116,H&M
530235010,girl,trosa,149,122,H&M
530235010,girl,trosa,149,128,H&M
530235011,girl,trosa,50,92,H&M
530235011,girl,trosa,50,98,H&M
530235011,girl,trosa,50,104,H&M
530235011,girl,trosa,50,110,H&M
530235011,girl,trosa,50,116,H&M
530235011,girl,trosa,50,122,H&M
530235011,girl,trosa,50,128,H&M
530235013,girl,trosa,90,92,H&M
530235013,girl,trosa,90,98,H&M
530235013,girl,trosa,90,104,H&M
530235013,girl,trosa,90,110,H&M
530235013,girl,trosa,90,116,H&M
530235013,girl,trosa,90,122,H&M
530235013,girl,trosa,90,128,H&M
530235014,girl,trosa,70,92,H&M
530235014,girl,trosa,70,98,H&M
530235014,girl,trosa,70,104,H&M
530235014,girl,trosa,70,110,H&M
530235014,girl,trosa,70,116,H&M
530235014,girl,trosa,70,122,H&M
530235014,girl,trosa,70,128,H&M
530235015,girl,trosa,80,92,H&M
530235015,girl,trosa,80,98,H&M
530235015,girl,trosa,80,104,H&M
530235015,girl,trosa,80,110,H&M
530235015,girl,trosa,80,116,H&M
530235015,girl,trosa,80,122,H&M
530235015,girl,trosa,80,128,H&M
530235019,girl,trosa,149,92,H&M
530235019,girl,trosa,149,98,H&M
530235019,girl,trosa,149,104,H&M
530235019,girl,trosa,149,110,H&M
530235019,girl,trosa,149,116,H&M
530235019,girl,trosa,149,122,H&M
530235019,girl,trosa,149,128,H&M
709023001,girl,trosa,149,92,H&M
709023001,girl,trosa,149,98,H&M
709023001,girl,trosa,149,104,H&M
709023001,girl,trosa,149,110,H&M
709023001,girl,trosa,149,116,H&M
709023001,girl,trosa,149,122,H&M
709023001,girl,trosa,149,128,H&M
771824001,girl,tröja,199,92,H&M
771824001,girl,tröja,199,98,H&M
771824001,girl,tröja,199,104,H&M
771824001,girl,tröja,199,110,H&M
771824001,girl,tröja,199,116,H&M
771824001,girl,tröja,199,122,H&M
771824001,girl,tröja,199,128,H&M
771824002,girl,tröja,199,92,H&M
771824002,girl,tröja,199,98,H&M
771824002,girl,tröja,199,104,H&M
771824002,girl,tröja,199,110,H&M
771824002,girl,tröja,199,116,H&M
771824002,girl,tröja,199,122,H&M
771824002,girl,tröja,199,128,H&M
625653031,girl,tröja,149,92,H&M
625653031,girl,tröja,149,98,H&M
625653031,girl,tröja,149,104,H&M
625653031,girl,tröja,149,110,H&M
625653031,girl,tröja,149,116,H&M
625653031,girl,tröja,149,122,H&M
625653031,girl,tröja,149,128,H&M
625653032,girl,tröja,149,92,H&M
625653032,girl,tröja,149,98,H&M
625653032,girl,tröja,149,104,H&M
625653032,girl,tröja,149,110,H&M
625653032,girl,tröja,149,116,H&M
625653032,girl,tröja,149,122,H&M
625653032,girl,tröja,149,128,H&M
625653033,girl,tröja,149,92,H&M
625653033,girl,tröja,149,98,H&M
625653033,girl,tröja,149,104,H&M
625653033,girl,tröja,149,110,H&M
625653033,girl,tröja,149,116,H&M
625653033,girl,tröja,149,122,H&M
625653033,girl,tröja,149,128,H&M
625653034,girl,tröja,149,92,H&M
625653034,girl,tröja,149,98,H&M
625653034,girl,tröja,149,104,H&M
625653034,girl,tröja,149,110,H&M
625653034,girl,tröja,149,116,H&M
625653034,girl,tröja,149,122,H&M
625653034,girl,tröja,149,128,H&M
625653035,girl,tröja,149,92,H&M
625653035,girl,tröja,149,98,H&M
625653035,girl,tröja,149,104,H&M
625653035,girl,tröja,149,110,H&M
625653035,girl,tröja,149,116,H&M
625653035,girl,tröja,149,122,H&M
625653035,girl,tröja,149,128,H&M
625653001,girl,tröja,70,92,H&M
625653001,girl,tröja,70,98,H&M
625653001,girl,tröja,70,104,H&M
625653001,girl,tröja,70,110,H&M
625653001,girl,tröja,70,116,H&M
625653001,girl,tröja,70,122,H&M
625653001,girl,tröja,70,128,H&M
625653011,girl,tröja,60,92,H&M
625653011,girl,tröja,60,98,H&M
